(base) robertselwyn:src on main [!?]$ python3 new_cfr_100bb.py 
0
PRINTING HAND INFORMATION
-------- ITER 0 -------
/Users/robertselwyn/Desktop/Stanford/cs/cs238/final_proj/src/new_cfr_100bb.py:34: RuntimeWarning: divide by zero encountered in double_scalars
  display_results(expected_game_value / a, i_map)
9s9c rrb ['0.05', '0.95']
9s9c rrc ['0.50', '0.50']
9sAc rrb ['0.72', '0.28']
9sAc rrc ['0.50', '0.50']
9sAh rrb ['0.05', '0.95']
9sAh rrc ['0.50', '0.50']
9sAs rrb ['0.05', '0.95']
9sAs rrc ['0.50', '0.50']
9sJc rrb ['0.05', '0.95']
9sJc rrc ['0.50', '0.50']
9sJh rrb ['0.38', '0.62']
9sJh rrc ['0.50', '0.50']
9sJs rrb ['0.95', '0.05']
9sJs rrc ['0.50', '0.50']
9sKc rrb ['0.05', '0.95']
9sKc rrc ['0.50', '0.50']
9sKh rrb ['0.65', '0.35']
9sKh rrc ['0.50', '0.50']
9sKs rrb ['0.18', '0.82']
9sKs rrc ['0.50', '0.50']
9sQc rrb ['0.59', '0.41']
9sQc rrc ['0.50', '0.50']
9sQh rrb ['0.49', '0.51']
9sQh rrc ['0.50', '0.50']
9sQs rrb ['0.81', '0.19']
9sQs rrc ['0.50', '0.50']
9sTc rrb ['0.05', '0.95']
9sTc rrc ['0.50', '0.50']
9sTh rrb ['0.85', '0.15']
9sTh rrc ['0.50', '0.50']
9sTs rrb ['0.86', '0.14']
9sTs rrc ['0.50', '0.50']
AcAd rrb ['0.05', '0.95']
AcAd rrc ['0.50', '0.50']
AhAc rrb ['0.05', '0.95']
AhAc rrc ['0.50', '0.50']
AhAs rrb ['0.05', '0.95']
AhAs rrc ['0.50', '0.50']
AsAc rrb ['0.05', '0.95']
AsAc rrc ['0.50', '0.50']
JcAc rrb ['0.95', '0.05']
JcAc rrc ['0.50', '0.50']
JcAh rrb ['0.95', '0.05']
JcAh rrc ['0.50', '0.50']
JcJd rrb ['0.05', '0.95']
JcJd rrc ['0.50', '0.50']
JcKc rrb ['0.95', '0.05']
JcKc rrc ['0.50', '0.50']
JcKh rrb ['0.46', '0.54']
JcKh rrc ['0.50', '0.50']
JcQc rrb ['0.73', '0.27']
JcQc rrc ['0.50', '0.50']
JcQh rrb ['0.95', '0.05']
JcQh rrc ['0.50', '0.50']
JhAc rrb ['0.05', '0.95']
JhAc rrc ['0.50', '0.50']
JhAh rrb ['0.05', '0.95']
JhAh rrc ['0.50', '0.50']
JhAs rrb ['0.05', '0.95']
JhAs rrc ['0.50', '0.50']
JhJc rrb ['0.05', '0.95']
JhJc rrc ['0.50', '0.50']
JhJs rrb ['0.05', '0.95']
JhJs rrc ['0.50', '0.50']
JhKc rrb ['0.05', '0.95']
JhKc rrc ['0.50', '0.50']
JhKh rrb ['0.05', '0.95']
JhKh rrc ['0.50', '0.50']
JhKs rrb ['0.05', '0.95']
JhKs rrc ['0.50', '0.50']
JhQc rrb ['0.57', '0.43']
JhQc rrc ['0.50', '0.50']
JhQh rrb ['0.07', '0.93']
JhQh rrc ['0.50', '0.50']
JhQs rrb ['0.15', '0.85']
JhQs rrc ['0.50', '0.50']
JsAc rrb ['0.05', '0.95']
JsAc rrc ['0.50', '0.50']
JsAh rrb ['0.05', '0.95']
JsAh rrc ['0.50', '0.50']
JsAs rrb ['0.05', '0.95']
JsAs rrc ['0.50', '0.50']
JsJc rrb ['0.05', '0.95']
JsJc rrc ['0.50', '0.50']
JsKc rrb ['0.05', '0.95']
JsKc rrc ['0.50', '0.50']
JsKh rrb ['0.58', '0.42']
JsKh rrc ['0.50', '0.50']
JsKs rrb ['0.05', '0.95']
JsKs rrc ['0.50', '0.50']
JsQc rrb ['0.05', '0.95']
JsQc rrc ['0.50', '0.50']
JsQh rrb ['0.51', '0.49']
JsQh rrc ['0.50', '0.50']
JsQs rrb ['0.15', '0.85']
JsQs rrc ['0.50', '0.50']
KcAc rrb ['0.95', '0.05']
KcAc rrc ['0.50', '0.50']
KcAh rrb ['0.95', '0.05']
KcAh rrc ['0.50', '0.50']
KcKd rrb ['0.05', '0.95']
KcKd rrc ['0.50', '0.50']
KcQc rrb ['0.95', '0.05']
KcQc rrc ['0.50', '0.50']
KcQh rrb ['0.95', '0.05']
KcQh rrc ['0.50', '0.50']
KhAc rrb ['0.05', '0.95']
KhAc rrc ['0.50', '0.50']
KhAh rrb ['0.05', '0.95']
KhAh rrc ['0.50', '0.50']
KhAs rrb ['0.05', '0.95']
KhAs rrc ['0.50', '0.50']
KhKc rrb ['0.05', '0.95']
KhKc rrc ['0.50', '0.50']
KhKs rrb ['0.05', '0.95']
KhKs rrc ['0.50', '0.50']
KhQc rrb ['0.05', '0.95']
KhQc rrc ['0.50', '0.50']
KhQh rrb ['0.05', '0.95']
KhQh rrc ['0.50', '0.50']
KhQs rrb ['0.05', '0.95']
KhQs rrc ['0.50', '0.50']
KsAc rrb ['0.05', '0.95']
KsAc rrc ['0.50', '0.50']
KsAh rrb ['0.05', '0.95']
KsAh rrc ['0.50', '0.50']
KsAs rrb ['0.05', '0.95']
KsAs rrc ['0.50', '0.50']
KsKc rrb ['0.05', '0.95']
KsKc rrc ['0.50', '0.50']
KsQc rrb ['0.55', '0.45']
KsQc rrc ['0.50', '0.50']
KsQh rrb ['0.05', '0.95']
KsQh rrc ['0.50', '0.50']
KsQs rrb ['0.05', '0.95']
KsQs rrc ['0.50', '0.50']
QcAc rrb ['0.95', '0.05']
QcAc rrc ['0.50', '0.50']
QcAh rrb ['0.95', '0.05']
QcAh rrc ['0.50', '0.50']
QcQd rrb ['0.05', '0.95']
QcQd rrc ['0.50', '0.50']
QhAc rrb ['0.05', '0.95']
QhAc rrc ['0.50', '0.50']
QhAh rrb ['0.05', '0.95']
QhAh rrc ['0.50', '0.50']
QhAs rrb ['0.05', '0.95']
QhAs rrc ['0.50', '0.50']
QhQc rrb ['0.05', '0.95']
QhQc rrc ['0.50', '0.50']
QhQs rrb ['0.05', '0.95']
QhQs rrc ['0.50', '0.50']
QsAc rrb ['0.05', '0.95']
QsAc rrc ['0.50', '0.50']
QsAh rrb ['0.05', '0.95']
QsAh rrc ['0.50', '0.50']
QsAs rrb ['0.05', '0.95']
QsAs rrc ['0.50', '0.50']
QsQc rrb ['0.05', '0.95']
QsQc rrc ['0.50', '0.50']
TcAc rrb ['0.95', '0.05']
TcAc rrc ['0.50', '0.50']
TcAh rrb ['0.95', '0.05']
TcAh rrc ['0.50', '0.50']
TcJc rrb ['0.75', '0.25']
TcJc rrc ['0.50', '0.50']
TcJh rrb ['0.66', '0.34']
TcJh rrc ['0.50', '0.50']
TcKc rrb ['0.86', '0.14']
TcKc rrc ['0.50', '0.50']
TcKh rrb ['0.84', '0.16']
TcKh rrc ['0.50', '0.50']
TcQc rrb ['0.95', '0.05']
TcQc rrc ['0.50', '0.50']
TcQh rrb ['0.95', '0.05']
TcQh rrc ['0.50', '0.50']
TcTd rrb ['0.05', '0.95']
TcTd rrc ['0.50', '0.50']
ThAc rrb ['0.05', '0.95']
ThAc rrc ['0.50', '0.50']
ThAh rrb ['0.05', '0.95']
ThAh rrc ['0.50', '0.50']
ThAs rrb ['0.05', '0.95']
ThAs rrc ['0.50', '0.50']
ThJc rrb ['0.28', '0.72']
ThJc rrc ['0.50', '0.50']
ThJh rrb ['0.76', '0.24']
ThJh rrc ['0.50', '0.50']
ThJs rrb ['0.53', '0.47']
ThJs rrc ['0.50', '0.50']
ThKc rrb ['0.08', '0.92']
ThKc rrc ['0.50', '0.50']
ThKh rrb ['0.05', '0.95']
ThKh rrc ['0.50', '0.50']
ThKs rrb ['0.60', '0.40']
ThKs rrc ['0.50', '0.50']
ThQc rrb ['0.66', '0.34']
ThQc rrc ['0.50', '0.50']
ThQh rrb ['0.39', '0.61']
ThQh rrc ['0.50', '0.50']
ThQs rrb ['0.35', '0.65']
ThQs rrc ['0.50', '0.50']
ThTc rrb ['0.05', '0.95']
ThTc rrc ['0.50', '0.50']
ThTs rrb ['0.05', '0.95']
ThTs rrc ['0.50', '0.50']
TsAc rrb ['0.62', '0.38']
TsAc rrc ['0.50', '0.50']
TsAh rrb ['0.05', '0.95']
TsAh rrc ['0.50', '0.50']
TsAs rrb ['0.19', '0.81']
TsAs rrc ['0.50', '0.50']
TsJc rrb ['0.78', '0.22']
TsJc rrc ['0.50', '0.50']
TsJh rrb ['0.74', '0.26']
TsJh rrc ['0.50', '0.50']
TsJs rrb ['0.95', '0.05']
TsJs rrc ['0.50', '0.50']
TsKc rrb ['0.05', '0.95']
TsKc rrc ['0.50', '0.50']
TsKh rrb ['0.05', '0.95']
TsKh rrc ['0.50', '0.50']
TsKs rrb ['0.05', '0.95']
TsKs rrc ['0.50', '0.50']
TsQc rrb ['0.05', '0.95']
TsQc rrc ['0.50', '0.50']
TsQh rrb ['0.26', '0.74']
TsQh rrc ['0.50', '0.50']
TsQs rrb ['0.28', '0.72']
TsQs rrc ['0.50', '0.50']
TsTc rrb ['0.05', '0.95']
TsTc rrc ['0.50', '0.50']

player 2 strategies:
2h2s rr ['0.37', '0.63']
2h3h rr ['0.95', '0.05']
2h3s rr ['0.95', '0.05']
2h4h rr ['0.95', '0.05']
2h4s rr ['0.95', '0.05']
2h5h rr ['0.95', '0.05']
2h5s rr ['0.95', '0.05']
2h6h rr ['0.95', '0.05']
2h6s rr ['0.95', '0.05']
2h7h rr ['0.95', '0.05']
2h7s rr ['0.95', '0.05']
2h8h rr ['0.95', '0.05']
2h8s rr ['0.95', '0.05']
2h9h rr ['0.95', '0.05']
2h9s rr ['0.95', '0.05']
2hAh rr ['0.05', '0.95']
2hAs rr ['0.59', '0.41']
2hJh rr ['0.84', '0.16']
2hJs rr ['0.95', '0.05']
2hKh rr ['0.78', '0.22']
2hKs rr ['0.85', '0.15']
2hQh rr ['0.86', '0.14']
2hQs rr ['0.95', '0.05']
2hTh rr ['0.95', '0.05']
2hTs rr ['0.86', '0.14']
3h3s rr ['0.05', '0.95']
3h4h rr ['0.95', '0.05']
3h4s rr ['0.95', '0.05']
3h5h rr ['0.95', '0.05']
3h5s rr ['0.95', '0.05']
3h6h rr ['0.95', '0.05']
3h6s rr ['0.95', '0.05']
3h7h rr ['0.95', '0.05']
3h7s rr ['0.95', '0.05']
3h8h rr ['0.95', '0.05']
3h8s rr ['0.95', '0.05']
3h9h rr ['0.95', '0.05']
3h9s rr ['0.95', '0.05']
3hAh rr ['0.05', '0.95']
3hAs rr ['0.30', '0.70']
3hJh rr ['0.95', '0.05']
3hJs rr ['0.95', '0.05']
3hKh rr ['0.78', '0.22']
3hKs rr ['0.82', '0.18']
3hQh rr ['0.95', '0.05']
3hQs rr ['0.95', '0.05']
3hTh rr ['0.95', '0.05']
3hTs rr ['0.86', '0.14']
4h4s rr ['0.05', '0.95']
4h5h rr ['0.95', '0.05']
4h5s rr ['0.95', '0.05']
4h6h rr ['0.95', '0.05']
4h6s rr ['0.95', '0.05']
4h7h rr ['0.95', '0.05']
4h7s rr ['0.95', '0.05']
4h8h rr ['0.95', '0.05']
4h8s rr ['0.95', '0.05']
4h9h rr ['0.95', '0.05']
4h9s rr ['0.95', '0.05']
4hAh rr ['0.11', '0.89']
4hAs rr ['0.44', '0.56']
4hJh rr ['0.68', '0.32']
4hJs rr ['0.95', '0.05']
4hKh rr ['0.63', '0.37']
4hKs rr ['0.74', '0.26']
4hQh rr ['0.86', '0.14']
4hQs rr ['0.86', '0.14']
4hTh rr ['0.86', '0.14']
4hTs rr ['0.95', '0.05']
5h5s rr ['0.05', '0.95']
5h6h rr ['0.95', '0.05']
5h6s rr ['0.95', '0.05']
5h7h rr ['0.95', '0.05']
5h7s rr ['0.95', '0.05']
5h8h rr ['0.95', '0.05']
5h8s rr ['0.95', '0.05']
5h9h rr ['0.95', '0.05']
5h9s rr ['0.95', '0.05']
5hAh rr ['0.05', '0.95']
5hAs rr ['0.22', '0.78']
5hJh rr ['0.95', '0.05']
5hJs rr ['0.82', '0.18']
5hKh rr ['0.44', '0.56']
5hKs rr ['0.86', '0.14']
5hQh rr ['0.84', '0.16']
5hQs rr ['0.95', '0.05']
5hTh rr ['0.86', '0.14']
5hTs rr ['0.95', '0.05']
6h6s rr ['0.05', '0.95']
6h7h rr ['0.83', '0.17']
6h7s rr ['0.95', '0.05']
6h8h rr ['0.95', '0.05']
6h8s rr ['0.86', '0.14']
6h9h rr ['0.95', '0.05']
6h9s rr ['0.95', '0.05']
6hAh rr ['0.05', '0.95']
6hAs rr ['0.05', '0.95']
6hJh rr ['0.95', '0.05']
6hJs rr ['0.86', '0.14']
6hKh rr ['0.73', '0.27']
6hKs rr ['0.80', '0.20']
6hQh rr ['0.85', '0.15']
6hQs rr ['0.82', '0.18']
6hTh rr ['0.95', '0.05']
6hTs rr ['0.95', '0.05']
7h7s rr ['0.05', '0.95']
7h8h rr ['0.86', '0.14']
7h8s rr ['0.95', '0.05']
7h9h rr ['0.77', '0.23']
7h9s rr ['0.95', '0.05']
7hAh rr ['0.05', '0.95']
7hAs rr ['0.05', '0.95']
7hJh rr ['0.83', '0.17']
7hJs rr ['0.86', '0.14']
7hKh rr ['0.12', '0.88']
7hKs rr ['0.78', '0.22']
7hQh rr ['0.56', '0.44']
7hQs rr ['0.85', '0.15']
7hTh rr ['0.86', '0.14']
7hTs rr ['0.86', '0.14']
8h8s rr ['0.05', '0.95']
8h9h rr ['0.86', '0.14']
8h9s rr ['0.95', '0.05']
8hAh rr ['0.05', '0.95']
8hAs rr ['0.05', '0.95']
8hJh rr ['0.83', '0.17']
8hJs rr ['0.84', '0.16']
8hKh rr ['0.06', '0.94']
8hKs rr ['0.35', '0.65']
8hQh rr ['0.46', '0.54']
8hQs rr ['0.85', '0.15']
8hTh rr ['0.85', '0.15']
8hTs rr ['0.82', '0.18']
9h9s rr ['0.05', '0.95']
9hAh rr ['0.05', '0.95']
9hAs rr ['0.05', '0.95']
9hJh rr ['0.76', '0.24']
9hJs rr ['0.67', '0.33']
9hKh rr ['0.05', '0.95']
9hKs rr ['0.48', '0.52']
9hQh rr ['0.28', '0.72']
9hQs rr ['0.86', '0.14']
9hTh rr ['0.62', '0.38']
9hTs rr ['0.95', '0.05']
AhAs rr ['0.05', '0.95']
JhAh rr ['0.05', '0.95']
JhAs rr ['0.05', '0.95']
JhJs rr ['0.05', '0.95']
JhKh rr ['0.05', '0.95']
JhKs rr ['0.05', '0.95']
JhQh rr ['0.05', '0.95']
JhQs rr ['0.18', '0.82']
KhAh rr ['0.05', '0.95']
KhAs rr ['0.05', '0.95']
KhKs rr ['0.05', '0.95']
KhQh rr ['0.05', '0.95']
KhQs rr ['0.05', '0.95']
QhAh rr ['0.05', '0.95']
QhAs rr ['0.05', '0.95']
QhQs rr ['0.05', '0.95']
ThAh rr ['0.05', '0.95']
ThAs rr ['0.05', '0.95']
ThJh rr ['0.06', '0.94']
ThJs rr ['0.52', '0.48']
ThKh rr ['0.05', '0.95']
ThKs rr ['0.26', '0.74']
ThQh rr ['0.14', '0.86']
ThQs rr ['0.54', '0.46']
ThTs rr ['0.05', '0.95']
11
12
13
14
15
16
17
18
19
20
PRINTING HAND INFORMATION
-------- ITER 20 -------
player 1 expected value: -1.9990616948134055
player 2 expected value: 1.9990616948134055

player 1 strategies:
2c2d rrb ['0.02', '0.98']
2c2d rrc ['0.50', '0.50']
2c3c rrb ['0.93', '0.07']
2c3c rrc ['0.50', '0.50']
2c3h rrb ['0.98', '0.02']
2c3h rrc ['0.50', '0.50']
2c4c rrb ['0.98', '0.02']
2c4c rrc ['0.50', '0.50']
2c4h rrb ['0.82', '0.18']
2c4h rrc ['0.50', '0.50']
2c5c rrb ['0.98', '0.02']
2c5c rrc ['0.50', '0.50']
2c5h rrb ['0.69', '0.31']
2c5h rrc ['0.50', '0.50']
2c6c rrb ['0.93', '0.07']
2c6c rrc ['0.50', '0.50']
2c6h rrb ['0.72', '0.28']
2c6h rrc ['0.50', '0.50']
2c7c rrb ['0.98', '0.02']
2c7c rrc ['0.50', '0.50']
2c7h rrb ['0.98', '0.02']
2c7h rrc ['0.50', '0.50']
2c8c rrb ['0.98', '0.02']
2c8c rrc ['0.50', '0.50']
2c8h rrb ['0.98', '0.02']
2c8h rrc ['0.50', '0.50']
2c9c rrb ['0.98', '0.02']
2c9c rrc ['0.50', '0.50']
2c9h rrb ['0.92', '0.08']
2c9h rrc ['0.50', '0.50']
2cAc rrb ['0.98', '0.02']
2cAc rrc ['0.50', '0.50']
2cAh rrb ['0.44', '0.56']
2cAh rrc ['0.50', '0.50']
2cJc rrb ['0.98', '0.02']
2cJc rrc ['0.50', '0.50']
2cJh rrb ['0.44', '0.56']
2cJh rrc ['0.50', '0.50']
2cKc rrb ['0.95', '0.05']
2cKc rrc ['0.50', '0.50']
2cKh rrb ['0.96', '0.04']
2cKh rrc ['0.50', '0.50']
2cQc rrb ['0.98', '0.02']
2cQc rrc ['0.50', '0.50']
2cQh rrb ['0.98', '0.02']
2cQh rrc ['0.50', '0.50']
2cTc rrb ['0.98', '0.02']
2cTc rrc ['0.50', '0.50']
2cTh rrb ['0.98', '0.02']
2cTh rrc ['0.50', '0.50']
2h2s rrb ['0.98', '0.02']
2h2s rrc ['0.50', '0.50']
2h3c rrb ['0.92', '0.08']
2h3c rrc ['0.50', '0.50']
2h3h rrb ['0.98', '0.02']
2h3h rrc ['0.50', '0.50']
2h3s rrb ['0.98', '0.02']
2h3s rrc ['0.50', '0.50']
2h4c rrb ['0.98', '0.02']
2h4c rrc ['0.50', '0.50']
2h4h rrb ['0.98', '0.02']
2h4h rrc ['0.50', '0.50']
2h4s rrb ['0.98', '0.02']
2h4s rrc ['0.50', '0.50']
2h5c rrb ['0.98', '0.02']
2h5c rrc ['0.50', '0.50']
2h5h rrb ['0.98', '0.02']
2h5h rrc ['0.50', '0.50']
2h5s rrb ['0.98', '0.02']
2h5s rrc ['0.50', '0.50']
2h6c rrb ['0.98', '0.02']
2h6c rrc ['0.50', '0.50']
2h6h rrb ['0.98', '0.02']
2h6h rrc ['0.50', '0.50']
2h6s rrb ['0.98', '0.02']
2h6s rrc ['0.50', '0.50']
2h7c rrb ['0.98', '0.02']
2h7c rrc ['0.50', '0.50']
2h7h rrb ['0.98', '0.02']
2h7h rrc ['0.50', '0.50']
2h7s rrb ['0.98', '0.02']
2h7s rrc ['0.50', '0.50']
2h8c rrb ['0.98', '0.02']
2h8c rrc ['0.50', '0.50']
2h8h rrb ['0.98', '0.02']
2h8h rrc ['0.50', '0.50']
2h8s rrb ['0.98', '0.02']
2h8s rrc ['0.50', '0.50']
2h9c rrb ['0.98', '0.02']
2h9c rrc ['0.50', '0.50']
2h9h rrb ['0.98', '0.02']
2h9h rrc ['0.50', '0.50']
2h9s rrb ['0.98', '0.02']
2h9s rrc ['0.50', '0.50']
2hAc rrb ['0.98', '0.02']
2hAc rrc ['0.50', '0.50']
2hAh rrb ['0.92', '0.08']
2hAh rrc ['0.50', '0.50']
2hAs rrb ['0.76', '0.24']
2hAs rrc ['0.50', '0.50']
2hJc rrb ['0.98', '0.02']
2hJc rrc ['0.50', '0.50']
2hJh rrb ['0.98', '0.02']
2hJh rrc ['0.50', '0.50']
2hJs rrb ['0.98', '0.02']
2hJs rrc ['0.50', '0.50']
2hKc rrb ['0.98', '0.02']
2hKc rrc ['0.50', '0.50']
2hKh rrb ['0.89', '0.11']
2hKh rrc ['0.50', '0.50']
2hKs rrb ['0.92', '0.08']
2hKs rrc ['0.50', '0.50']
2hQc rrb ['0.98', '0.02']
2hQc rrc ['0.50', '0.50']
2hQh rrb ['0.93', '0.07']
2hQh rrc ['0.50', '0.50']
2hQs rrb ['0.98', '0.02']
2hQs rrc ['0.50', '0.50']
2hTc rrb ['0.93', '0.07']
2hTc rrc ['0.50', '0.50']
2hTh rrb ['0.98', '0.02']
2hTh rrc ['0.50', '0.50']
2hTs rrb ['0.98', '0.02']
2hTs rrc ['0.50', '0.50']
2s2c rrb ['0.04', '0.96']
2s2c rrc ['0.50', '0.50']
2s3c rrb ['0.02', '0.98']
2s3c rrc ['0.50', '0.50']
2s3h rrb ['0.98', '0.02']
2s3h rrc ['0.50', '0.50']
2s3s rrb ['0.98', '0.02']
2s3s rrc ['0.50', '0.50']
2s4c rrb ['0.02', '0.98']
2s4c rrc ['0.50', '0.50']
2s4h rrb ['0.98', '0.02']
2s4h rrc ['0.50', '0.50']
2s4s rrb ['0.98', '0.02']
2s4s rrc ['0.50', '0.50']
2s5c rrb ['0.02', '0.98']
2s5c rrc ['0.50', '0.50']
2s5h rrb ['0.90', '0.10']
2s5h rrc ['0.50', '0.50']
2s5s rrb ['0.98', '0.02']
2s5s rrc ['0.50', '0.50']
2s6c rrb ['0.02', '0.98']
2s6c rrc ['0.50', '0.50']
2s6h rrb ['0.98', '0.02']
2s6h rrc ['0.50', '0.50']
2s6s rrb ['0.98', '0.02']
2s6s rrc ['0.50', '0.50']
2s7c rrb ['0.98', '0.02']
2s7c rrc ['0.50', '0.50']
2s7h rrb ['0.98', '0.02']
2s7h rrc ['0.50', '0.50']
2s7s rrb ['0.98', '0.02']
2s7s rrc ['0.50', '0.50']
2s8c rrb ['0.02', '0.98']
2s8c rrc ['0.50', '0.50']
2s8h rrb ['0.98', '0.02']
2s8h rrc ['0.50', '0.50']
2s8s rrb ['0.98', '0.02']
2s8s rrc ['0.50', '0.50']
2s9c rrb ['0.02', '0.98']
2s9c rrc ['0.50', '0.50']
2s9h rrb ['0.88', '0.12']
2s9h rrc ['0.50', '0.50']
2s9s rrb ['0.98', '0.02']
2s9s rrc ['0.50', '0.50']
2sAc rrb ['0.02', '0.98']
2sAc rrc ['0.50', '0.50']
2sAh rrb ['0.02', '0.98']
2sAh rrc ['0.50', '0.50']
2sAs rrb ['0.82', '0.18']
2sAs rrc ['0.50', '0.50']
2sJc rrb ['0.02', '0.98']
2sJc rrc ['0.50', '0.50']
2sJh rrb ['0.93', '0.07']
2sJh rrc ['0.50', '0.50']
2sJs rrb ['0.88', '0.12']
2sJs rrc ['0.50', '0.50']
2sKc rrb ['0.02', '0.98']
2sKc rrc ['0.50', '0.50']
2sKh rrb ['0.62', '0.38']
2sKh rrc ['0.50', '0.50']
2sKs rrb ['0.92', '0.08']
2sKs rrc ['0.50', '0.50']
2sQc rrb ['0.02', '0.98']
2sQc rrc ['0.50', '0.50']
2sQh rrb ['0.89', '0.11']
2sQh rrc ['0.50', '0.50']
2sQs rrb ['0.84', '0.16']
2sQs rrc ['0.50', '0.50']
2sTc rrb ['0.02', '0.98']
2sTc rrc ['0.50', '0.50']
2sTh rrb ['0.98', '0.02']
2sTh rrc ['0.50', '0.50']
2sTs rrb ['0.98', '0.02']
2sTs rrc ['0.50', '0.50']
3c3d rrb ['0.02', '0.98']
3c3d rrc ['0.50', '0.50']
3c4c rrb ['0.83', '0.17']
3c4c rrc ['0.50', '0.50']
3c4h rrb ['0.72', '0.28']
3c4h rrc ['0.50', '0.50']
3c5c rrb ['0.98', '0.02']
3c5c rrc ['0.50', '0.50']
3c5h rrb ['0.92', '0.08']
3c5h rrc ['0.50', '0.50']
3c6c rrb ['0.92', '0.08']
3c6c rrc ['0.50', '0.50']
3c6h rrb ['0.98', '0.02']
3c6h rrc ['0.50', '0.50']
3c7c rrb ['0.98', '0.02']
3c7c rrc ['0.50', '0.50']
3c7h rrb ['0.02', '0.98']
3c7h rrc ['0.50', '0.50']
3c8c rrb ['0.98', '0.02']
3c8c rrc ['0.50', '0.50']
3c8h rrb ['0.98', '0.02']
3c8h rrc ['0.50', '0.50']
3c9c rrb ['0.98', '0.02']
3c9c rrc ['0.50', '0.50']
3c9h rrb ['0.98', '0.02']
3c9h rrc ['0.50', '0.50']
3cAc rrb ['0.98', '0.02']
3cAc rrc ['0.50', '0.50']
3cAh rrb ['0.68', '0.32']
3cAh rrc ['0.50', '0.50']
3cJc rrb ['0.92', '0.08']
3cJc rrc ['0.50', '0.50']
3cJh rrb ['0.90', '0.10']
3cJh rrc ['0.50', '0.50']
3cKc rrb ['0.92', '0.08']
3cKc rrc ['0.50', '0.50']
3cKh rrb ['0.25', '0.75']
3cKh rrc ['0.50', '0.50']
3cQc rrb ['0.98', '0.02']
3cQc rrc ['0.50', '0.50']
3cQh rrb ['0.98', '0.02']
3cQh rrc ['0.50', '0.50']
3cTc rrb ['0.98', '0.02']
3cTc rrc ['0.50', '0.50']
3cTh rrb ['0.98', '0.02']
3cTh rrc ['0.50', '0.50']
3h3c rrb ['0.02', '0.98']
3h3c rrc ['0.50', '0.50']
3h3s rrb ['0.30', '0.70']
3h3s rrc ['0.50', '0.50']
3h4c rrb ['0.93', '0.07']
3h4c rrc ['0.50', '0.50']
3h4h rrb ['0.98', '0.02']
3h4h rrc ['0.50', '0.50']
3h4s rrb ['0.98', '0.02']
3h4s rrc ['0.50', '0.50']
3h5c rrb ['0.93', '0.07']
3h5c rrc ['0.50', '0.50']
3h5h rrb ['0.98', '0.02']
3h5h rrc ['0.50', '0.50']
3h5s rrb ['0.98', '0.02']
3h5s rrc ['0.50', '0.50']
3h6c rrb ['0.98', '0.02']
3h6c rrc ['0.50', '0.50']
3h6h rrb ['0.98', '0.02']
3h6h rrc ['0.50', '0.50']
3h6s rrb ['0.98', '0.02']
3h6s rrc ['0.50', '0.50']
3h7c rrb ['0.93', '0.07']
3h7c rrc ['0.50', '0.50']
3h7h rrb ['0.98', '0.02']
3h7h rrc ['0.50', '0.50']
3h7s rrb ['0.98', '0.02']
3h7s rrc ['0.50', '0.50']
3h8c rrb ['0.98', '0.02']
3h8c rrc ['0.50', '0.50']
3h8h rrb ['0.98', '0.02']
3h8h rrc ['0.50', '0.50']
3h8s rrb ['0.98', '0.02']
3h8s rrc ['0.50', '0.50']
3h9c rrb ['0.98', '0.02']
3h9c rrc ['0.50', '0.50']
3h9h rrb ['0.98', '0.02']
3h9h rrc ['0.50', '0.50']
3h9s rrb ['0.98', '0.02']
3h9s rrc ['0.50', '0.50']
3hAc rrb ['0.93', '0.07']
3hAc rrc ['0.50', '0.50']
3hAh rrb ['0.20', '0.80']
3hAh rrc ['0.50', '0.50']
3hAs rrb ['0.69', '0.31']
3hAs rrc ['0.50', '0.50']
3hJc rrb ['0.98', '0.02']
3hJc rrc ['0.50', '0.50']
3hJh rrb ['0.98', '0.02']
3hJh rrc ['0.50', '0.50']
3hJs rrb ['0.98', '0.02']
3hJs rrc ['0.50', '0.50']
3hKc rrb ['0.98', '0.02']
3hKc rrc ['0.50', '0.50']
3hKh rrb ['0.77', '0.23']
3hKh rrc ['0.50', '0.50']
3hKs rrb ['0.87', '0.13']
3hKs rrc ['0.50', '0.50']
3hQc rrb ['0.98', '0.02']
3hQc rrc ['0.50', '0.50']
3hQh rrb ['0.98', '0.02']
3hQh rrc ['0.50', '0.50']
3hQs rrb ['0.98', '0.02']
3hQs rrc ['0.50', '0.50']
3hTc rrb ['0.98', '0.02']
3hTc rrc ['0.50', '0.50']
3hTh rrb ['0.98', '0.02']
3hTh rrc ['0.50', '0.50']
3hTs rrb ['0.98', '0.02']
3hTs rrc ['0.50', '0.50']
3s3c rrb ['0.02', '0.98']
3s3c rrc ['0.50', '0.50']
3s4c rrb ['0.02', '0.98']
3s4c rrc ['0.50', '0.50']
3s4h rrb ['0.98', '0.02']
3s4h rrc ['0.50', '0.50']
3s4s rrb ['0.98', '0.02']
3s4s rrc ['0.50', '0.50']
3s5c rrb ['0.02', '0.98']
3s5c rrc ['0.50', '0.50']
3s5h rrb ['0.98', '0.02']
3s5h rrc ['0.50', '0.50']
3s5s rrb ['0.98', '0.02']
3s5s rrc ['0.50', '0.50']
3s6c rrb ['0.02', '0.98']
3s6c rrc ['0.50', '0.50']
3s6h rrb ['0.98', '0.02']
